budget_ok,secteur_ok,type_ok,surface_ok,rooms_ok,urgency_level,financing_status,price_diff_pct,surface_diff,rooms_diff,budget_score,secteur_score,type_score,surface_score,rooms_score,score_total,label
0,0,0,1,0,3.0,1.0,-0.6213,36,-5,15,0,0,15,0,30,0
0,0,0,0,0,3.0,1.0,0.642,-18,-1,0,0,0,0,0,0,0
0,0,1,1,1,3.0,1.0,3.7953,262,0,0,0,20,15,10,45,0
0,1,0,1,0,3.0,1.0,0.416,55,-3,0,25,0,15,0,40,0
0,0,0,1,0,3.0,1.0,0.3653,215,-2,0,0,0,15,0,15,0
1,1,0,1,0,3.0,1.0,-0.28,12,-4,30,25,0,15,0,70,1
0,0,0,0,0,3.0,1.0,0.0087,-38,-5,15,0,0,0,0,15,0
1,0,0,1,0,3.0,1.0,-0.0247,6,-1,30,0,0,15,0,45,0
0,1,0,1,0,3.0,1.0,0.098,19,-3,15,25,0,15,0,55,0
1,0,0,1,1,3.0,1.0,-0.2267,22,1,30,0,0,15,10,55,0
1,1,0,1,0,3.0,1.0,-0.16,25,-2,30,25,0,15,0,70,1
0,0,0,1,0,3.0,1.0,-0.57,15,-5,15,0,0,15,0,30,0
1,0,0,0,0,3.0,1.0,-0.2447,-20,-3,30,0,0,0,0,30,0
0,1,0,1,0,3.0,1.0,0.618,4,-2,0,25,0,15,0,40,0
0,0,0,1,0,3.0,1.0,0.5807,62,-3,0,0,0,15,0,15,0
0,0,1,1,0,3.0,1.0,3.298,77,-2,0,0,20,15,0,35,0
0,0,0,1,0,3.0,1.0,-0.5373,6,-1,15,0,0,15,0,30,0
0,1,0,0,0,3.0,1.0,-0.504,-44,-2,15,25,0,0,0,40,0
0,0,1,1,1,3.0,1.0,2.994,47,0,0,0,20,15,10,45,0
0,0,0,1,0,3.0,1.0,0.09,31,-1,15,0,0,15,0,30,0
0,0,0,1,1,3.0,1.0,2.0593,84,2,0,0,0,15,10,25,0
0,0,0,1,0,3.0,1.0,-0.408,39,-5,15,0,0,15,0,30,0
0,1,1,1,1,3.0,1.0,2.5047,146,0,0,25,20,15,10,70,0
1,0,0,1,0,3.0,1.0,-0.2647,9,-3,30,0,0,15,0,45,0
0,0,0,1,1,3.0,1.0,0.954,27,1,0,0,0,15,10,25,0
1,0,0,0,0,3.0,1.0,-0.2967,-20,-5,30,0,0,0,0,30,0
0,0,0,0,0,3.0,1.0,0.0647,-25,-2,15,0,0,0,0,15,0
1,1,0,1,0,3.0,1.0,-0.2547,65,-4,30,25,0,15,0,70,1
1,1,0,0,0,3.0,1.0,-0.0933,-11,-2,30,25,0,8,0,63,1
0,0,0,0,0,3.0,1.0,0.0227,-43,-1,15,0,0,0,0,15,0
0,0,0,1,0,3.0,1.0,0.3473,10,-2,0,0,0,15,0,15,0
0,0,0,1,0,3.0,1.0,0.0587,57,-3,15,0,0,15,0,30,0
0,0,0,0,0,3.0,1.0,0.424,-31,-1,0,0,0,0,0,0,0
0,1,0,1,0,3.0,1.0,0.5927,46,-4,0,25,0,15,0,40,0
0,0,1,1,1,3.0,1.0,0.7367,183,3,0,0,20,15,10,45,0
0,0,0,1,1,3.0,1.0,1.2207,116,0,0,0,0,15,10,25,0
0,0,0,1,0,3.0,1.0,0.558,10,-1,0,0,0,15,0,15,0
0,0,1,1,0,3.0,1.0,2.6387,148,-2,0,0,20,15,0,35,0
0,0,1,1,1,3.0,1.0,0.75,93,2,0,0,20,15,10,45,0
0,1,0,0,0,3.0,1.0,-0.5747,-47,-5,15,25,0,0,0,40,0
0,1,0,1,0,3.0,1.0,-0.5587,52,-2,15,25,0,15,0,55,0
0,1,1,1,1,3.0,1.0,2.6987,97,0,0,25,20,15,10,70,0
0,0,0,0,0,3.0,1.0,-0.4453,-5,-5,15,0,0,8,0,23,0
0,1,0,0,0,3.0,1.0,0.0193,-23,-2,15,25,0,0,0,40,0
1,1,0,1,0,3.0,1.0,-0.06,72,-4,30,25,0,15,0,70,1
0,1,1,1,1,3.0,1.0,0.4647,170,0,0,25,20,15,10,70,0
1,1,0,0,0,3.0,1.0,-0.1467,-33,-2,30,25,0,0,0,55,0
0,1,0,0,0,3.0,1.0,0.152,-29,-3,15,25,0,0,0,40,0
0,0,0,1,0,3.0,1.0,0.0867,225,-3,15,0,0,15,0,30,0
0,1,1,1,1,3.0,1.0,1.992,219,1,0,25,20,15,10,70,0
1,0,0,1,0,3.0,1.0,-0.314,46,-5,30,0,0,15,0,45,0
0,0,1,1,1,3.0,1.0,1.1727,257,0,0,0,20,15,10,45,0
0,1,0,1,1,3.0,1.0,0.1213,44,2,15,25,0,15,10,65,0
1,0,0,1,0,3.0,1.0,-0.2207,42,-1,30,0,0,15,0,45,0
1,1,0,1,0,3.0,1.0,-0.0373,55,-4,30,25,0,15,0,70,1
0,1,0,1,0,3.0,1.0,-0.6273,71,-1,15,25,0,15,0,55,0
0,1,0,1,0,3.0,1.0,2.0527,22,-2,0,25,0,15,0,40,0
0,0,0,1,0,3.0,1.0,0.4427,29,-2,0,0,0,15,0,15,0
0,1,0,0,0,3.0,1.0,0.0393,-50,-5,15,25,0,0,0,40,0
0,0,0,1,0,3.0,1.0,0.3867,14,-5,0,0,0,15,0,15,0
0,0,1,1,1,3.0,1.0,1.286,139,1,0,0,20,15,10,45,0
0,0,0,1,1,3.0,1.0,1.2487,108,2,0,0,0,15,10,25,0
0,1,0,1,1,3.0,1.0,2.1813,156,0,0,25,0,15,10,50,0
0,0,0,0,0,3.0,1.0,-0.7153,-3,-4,15,0,0,8,0,23,0
0,0,0,1,0,3.0,1.0,-0.5613,27,-3,15,0,0,15,0,30,0
0,1,0,0,0,3.0,1.0,0.252,-29,-2,0,25,0,0,0,25,0
0,1,0,0,0,3.0,1.0,0.422,-47,-4,0,25,0,0,0,25,0
0,0,0,1,1,3.0,1.0,1.8707,131,0,0,0,0,15,10,25,0
0,0,0,1,0,3.0,1.0,0.792,234,-3,0,0,0,15,0,15,0
0,0,0,1,0,3.0,1.0,-0.5373,28,-2,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.8153,64,-5,15,0,0,15,0,30,0
0,1,1,1,1,4.0,1.0,-0.7655,143,2,15,25,20,15,10,85,0
0,0,0,1,0,4.0,1.0,-0.8972,88,-5,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.5367,71,-4,15,0,0,15,0,30,0
0,0,0,1,1,4.0,1.0,0.5683,258,1,0,0,0,15,10,25,0
0,0,0,1,1,4.0,1.0,0.0498,366,1,15,0,0,15,10,40,0
1,0,0,1,0,4.0,1.0,-0.038,284,-2,30,0,0,15,0,45,0
1,0,1,1,0,4.0,1.0,-0.1227,246,-1,30,0,20,15,0,65,1
0,0,0,1,0,4.0,1.0,-0.6445,27,-1,15,0,0,15,0,30,0
0,1,0,1,0,4.0,1.0,-0.7163,16,-4,15,25,0,15,0,55,0
0,0,0,1,1,4.0,1.0,-0.4635,236,1,15,0,0,15,10,40,0
0,0,1,1,1,4.0,1.0,0.189,76,0,15,0,20,15,10,60,0
0,1,1,1,1,4.0,1.0,-0.3955,176,2,15,25,20,15,10,85,0
0,0,0,1,0,4.0,1.0,-0.6753,13,-1,15,0,0,15,0,30,0
0,1,0,1,1,4.0,1.0,0.7795,188,1,0,25,0,15,10,50,0
1,0,0,1,1,4.0,1.0,-0.2457,250,0,30,0,0,15,10,55,0
0,0,0,1,0,4.0,1.0,-0.4118,43,-4,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.7665,103,-4,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.8283,6,-5,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.7442,28,-1,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.579,39,-5,15,0,0,15,0,30,0
1,0,0,1,1,4.0,1.0,-0.2085,125,2,30,0,0,15,10,55,0
0,0,0,1,0,4.0,1.0,-0.596,104,-2,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.6555,75,-3,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.4482,114,-4,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.8333,59,-3,15,0,0,15,0,30,0
1,0,0,1,1,4.0,1.0,-0.1762,142,1,30,0,0,15,10,55,0
0,0,0,0,0,4.0,1.0,-0.798,-5,-1,15,0,0,8,0,23,0
0,0,0,1,0,4.0,1.0,-0.8303,88,-2,15,0,0,15,0,30,0
0,1,0,1,1,4.0,1.0,-0.4385,195,3,15,25,0,15,10,65,0
0,0,0,1,0,4.0,1.0,-0.5095,8,-2,15,0,0,15,0,30,0
0,0,0,1,1,4.0,1.0,0.754,206,3,0,0,0,15,10,25,0
0,0,0,1,0,4.0,1.0,0.8728,218,-1,0,0,0,15,0,15,0
0,0,1,1,1,4.0,1.0,-0.6787,155,2,15,0,20,15,10,60,0
0,0,1,1,0,4.0,1.0,0.2037,176,-3,0,0,20,15,0,35,0
1,0,1,1,1,4.0,1.0,-0.148,250,1,30,0,20,15,10,75,1
0,0,0,1,0,4.0,1.0,-0.713,65,-4,15,0,0,15,0,30,0
1,1,0,1,1,4.0,1.0,-0.326,274,2,30,25,0,15,10,80,1
0,0,0,1,0,4.0,1.0,-0.808,83,-2,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.809,74,-2,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,0.4238,112,-1,0,0,0,15,0,15,0
0,0,0,1,0,4.0,1.0,-0.7033,23,-2,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,0.309,185,-2,0,0,0,15,0,15,0
0,0,1,1,0,4.0,1.0,-0.7478,75,-2,15,0,20,15,0,50,0
0,0,0,1,0,4.0,1.0,-0.6963,73,-2,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.6973,90,-2,15,0,0,15,0,30,0
0,1,0,1,0,4.0,1.0,-0.7973,63,-3,15,25,0,15,0,55,0
0,0,0,1,0,4.0,1.0,-0.8795,84,-4,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.7325,70,-4,15,0,0,15,0,30,0
0,1,0,1,1,4.0,1.0,0.7218,179,3,0,25,0,15,10,50,0
1,0,1,1,0,4.0,1.0,-0.0607,255,-2,30,0,20,15,0,65,1
0,0,0,1,0,4.0,1.0,-0.6805,109,-2,15,0,0,15,0,30,0
1,1,1,1,0,4.0,1.0,-0.341,223,-2,30,25,20,15,0,90,1
1,0,1,1,0,4.0,1.0,-0.025,286,-3,30,0,20,15,0,65,1
0,0,0,1,0,4.0,1.0,-0.7748,85,-1,15,0,0,15,0,30,0
0,0,1,1,0,4.0,1.0,-0.5308,82,-3,15,0,20,15,0,50,0
0,0,0,1,1,4.0,1.0,0.7398,151,1,0,0,0,15,10,25,0
0,0,0,1,1,4.0,1.0,0.0838,276,0,15,0,0,15,10,40,0
0,0,0,1,1,4.0,1.0,-0.363,322,0,15,0,0,15,10,40,0
0,0,0,1,0,4.0,1.0,-0.599,117,-2,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.746,106,-1,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.505,112,-1,15,0,0,15,0,30,0
0,1,1,1,1,4.0,1.0,0.1792,116,1,15,25,20,15,10,85,0
0,1,0,1,0,4.0,1.0,-0.513,111,-1,15,25,0,15,0,55,0
0,0,0,1,0,4.0,1.0,-0.3915,64,-4,15,0,0,15,0,30,0
0,0,0,0,0,4.0,1.0,-0.7833,-4,-1,15,0,0,8,0,23,0
1,0,0,1,0,4.0,1.0,-0.28,372,-1,30,0,0,15,0,45,0
1,0,1,1,0,4.0,1.0,-0.1792,225,-1,30,0,20,15,0,65,1
0,1,0,1,0,4.0,1.0,0.3877,234,-2,0,25,0,15,0,40,0
0,0,1,1,0,4.0,1.0,0.0215,218,-1,15,0,20,15,0,50,0
0,0,0,1,0,4.0,1.0,-0.4243,80,-4,15,0,0,15,0,30,0
0,0,0,1,1,4.0,1.0,0.1077,262,2,15,0,0,15,10,40,0
0,0,0,1,1,4.0,1.0,0.6508,237,1,0,0,0,15,10,25,0
1,1,1,1,0,4.0,1.0,-0.077,226,-3,30,25,20,15,0,90,1
0,0,0,1,0,4.0,1.0,-0.444,102,-5,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.3865,47,-2,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.8772,36,-1,15,0,0,15,0,30,0
1,1,0,1,1,4.0,1.0,-0.1205,341,2,30,25,0,15,10,80,1
0,0,0,1,0,4.0,1.0,-0.7863,36,-5,15,0,0,15,0,30,0
0,0,0,1,1,4.0,1.0,0.5455,90,2,0,0,0,15,10,25,0
0,0,1,1,0,4.0,1.0,0.1633,274,-3,15,0,20,15,0,50,0
0,1,0,1,0,4.0,1.0,-0.844,5,-2,15,25,0,15,0,55,0
0,0,0,1,0,4.0,1.0,-0.5605,111,-2,15,0,0,15,0,30,0
0,0,0,1,1,4.0,1.0,-0.3835,267,1,15,0,0,15,10,40,0
0,1,0,1,0,4.0,1.0,-0.4682,35,-3,15,25,0,15,0,55,0
0,1,0,1,0,4.0,1.0,-0.6805,36,-5,15,25,0,15,0,55,0
0,1,0,1,0,4.0,1.0,-0.8862,98,-1,15,25,0,15,0,55,0
0,0,0,1,0,4.0,1.0,-0.3817,54,-4,15,0,0,15,0,30,0
0,0,1,1,0,4.0,1.0,-0.3845,144,-2,15,0,20,15,0,50,0
0,1,0,1,0,4.0,1.0,-0.46,16,-5,15,25,0,15,0,55,0
0,0,0,1,0,4.0,1.0,-0.4795,188,-2,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.3767,84,-1,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.5025,42,-1,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.8323,74,-5,15,0,0,15,0,30,0
0,1,0,0,0,4.0,1.0,-0.5473,-7,-5,15,25,0,8,0,48,0
0,0,0,1,0,4.0,1.0,-0.6385,81,-4,15,0,0,15,0,30,0
0,0,0,0,0,4.0,1.0,-0.7385,-8,-3,15,0,0,8,0,23,0
0,1,0,1,0,4.0,1.0,-0.8297,46,-5,15,25,0,15,0,55,0
0,0,0,1,1,4.0,1.0,0.4305,296,2,0,0,0,15,10,25,0
0,0,0,1,1,4.0,1.0,0.426,192,3,0,0,0,15,10,25,0
0,1,0,1,0,4.0,1.0,0.0882,187,-1,15,25,0,15,0,55,0
0,0,0,1,0,4.0,1.0,-0.6302,41,-5,15,0,0,15,0,30,0
0,1,0,1,0,4.0,1.0,-0.4472,19,-4,15,25,0,15,0,55,0
0,1,0,1,0,4.0,1.0,-0.7645,63,-5,15,25,0,15,0,55,0
1,0,1,1,1,4.0,1.0,-0.27,93,2,30,0,20,15,10,75,1
0,0,0,1,0,4.0,1.0,-0.8602,32,-3,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.827,69,-3,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.7185,93,-2,15,0,0,15,0,30,0
0,1,0,1,0,4.0,1.0,-0.584,82,-4,15,25,0,15,0,55,0
0,0,0,1,1,4.0,1.0,0.0175,366,2,15,0,0,15,10,40,0
0,0,0,1,0,4.0,1.0,-0.612,11,-1,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,0.8413,101,-1,0,0,0,15,0,15,0
0,0,1,1,1,4.0,1.0,-0.4455,277,1,15,0,20,15,10,60,0
1,0,1,1,0,4.0,1.0,-0.07,106,-3,30,0,20,15,0,65,1
0,0,0,1,0,4.0,1.0,-0.8988,96,-1,15,0,0,15,0,30,0
1,1,1,1,0,4.0,1.0,-0.1628,67,-3,30,25,20,15,0,90,1
0,1,1,1,1,4.0,1.0,-0.533,106,2,15,25,20,15,10,85,0
0,1,0,1,0,4.0,1.0,0.6212,167,-1,0,25,0,15,0,40,0
1,0,1,1,0,4.0,1.0,-0.0437,115,-1,30,0,20,15,0,65,1
0,1,0,1,0,4.0,1.0,-0.8438,96,-2,15,25,0,15,0,55,0
0,0,1,1,0,4.0,1.0,-0.5265,286,-1,15,0,20,15,0,50,0
0,0,1,1,1,4.0,1.0,-0.7545,288,0,15,0,20,15,10,60,0
0,0,0,1,0,4.0,1.0,-0.619,75,-4,15,0,0,15,0,30,0
0,0,0,1,1,4.0,1.0,0.211,102,1,0,0,0,15,10,25,0
0,0,0,1,0,4.0,1.0,-0.8542,98,-4,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.6038,23,-5,15,0,0,15,0,30,0
0,0,1,1,1,4.0,1.0,0.1472,160,2,15,0,20,15,10,60,0
0,0,1,1,0,4.0,1.0,0.2362,246,-1,0,0,20,15,0,35,0
1,0,0,1,1,4.0,1.0,-0.3473,378,2,30,0,0,15,10,55,0
0,0,0,1,0,4.0,1.0,-0.4532,101,-2,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.858,83,-5,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.3842,29,-1,15,0,0,15,0,30,0
0,0,0,1,1,4.0,1.0,0.7983,309,0,0,0,0,15,10,25,0
0,1,0,1,0,4.0,1.0,-0.469,102,-3,15,25,0,15,0,55,0
0,0,1,1,0,4.0,1.0,-0.488,262,-2,15,0,20,15,0,50,0
0,1,0,1,0,4.0,1.0,-0.73,59,-4,15,25,0,15,0,55,0
0,0,0,1,0,4.0,1.0,-0.6218,9,-5,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.6342,53,-1,15,0,0,15,0,30,0
0,1,0,1,0,4.0,1.0,-0.5883,66,-3,15,25,0,15,0,55,0
0,0,1,1,1,4.0,1.0,-0.71,69,1,15,0,20,15,10,60,0
0,1,1,1,0,4.0,1.0,-0.685,72,-2,15,25,20,15,0,75,0
0,0,0,1,0,4.0,1.0,-0.8387,62,-5,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.7167,27,-3,15,0,0,15,0,30,0
0,1,0,1,0,4.0,1.0,-0.3932,51,-2,15,25,0,15,0,55,0
0,0,0,1,0,4.0,1.0,-0.4073,109,-3,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,0.6118,124,-2,0,0,0,15,0,15,0
0,0,0,1,0,4.0,1.0,-0.8265,53,-1,15,0,0,15,0,30,0
0,1,0,1,0,4.0,1.0,-0.814,3,-2,15,25,0,15,0,55,0
0,0,0,1,1,4.0,1.0,0.4978,94,0,0,0,0,15,10,25,0
0,0,0,1,0,4.0,1.0,-0.5913,78,-1,15,0,0,15,0,30,0
0,0,1,1,1,4.0,1.0,0.1472,131,2,15,0,20,15,10,60,0
0,0,0,1,0,4.0,1.0,-0.778,86,-5,15,0,0,15,0,30,0
0,1,0,1,1,4.0,1.0,0.3142,193,0,0,25,0,15,10,50,0
0,0,0,1,0,4.0,1.0,-0.7242,56,-3,15,0,0,15,0,30,0
1,0,1,1,1,4.0,1.0,-0.2672,74,1,30,0,20,15,10,75,1
0,0,0,1,0,4.0,1.0,-0.7362,27,-5,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.6008,22,-2,15,0,0,15,0,30,0
0,1,0,1,0,4.0,1.0,-0.7205,112,-4,15,25,0,15,0,55,0
0,1,0,1,0,4.0,1.0,-0.66,36,-2,15,25,0,15,0,55,0
0,0,0,1,0,4.0,1.0,-0.6165,4,-1,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.4948,57,-2,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.603,104,-3,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.466,16,-1,15,0,0,15,0,30,0
0,1,0,1,0,4.0,1.0,-0.4027,93,-4,15,25,0,15,0,55,0
1,0,0,1,1,4.0,1.0,-0.3488,230,3,30,0,0,15,10,55,0
1,0,1,1,1,4.0,1.0,-0.1673,163,0,30,0,20,15,10,75,1
0,0,0,1,0,4.0,1.0,-0.4158,57,-1,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,0.3645,195,-2,0,0,0,15,0,15,0
1,0,0,1,1,4.0,1.0,-0.3438,140,2,30,0,0,15,10,55,0
0,1,0,1,0,4.0,1.0,-0.8405,0,-5,15,25,0,15,0,55,0
0,1,0,1,0,4.0,1.0,-0.8345,99,-2,15,25,0,15,0,55,0
0,1,0,1,1,4.0,1.0,0.387,144,0,0,25,0,15,10,50,0
0,0,0,1,0,4.0,1.0,-0.792,42,-5,15,0,0,15,0,30,0
0,1,0,1,0,4.0,1.0,-0.6178,24,-2,15,25,0,15,0,55,0
0,1,0,1,0,4.0,1.0,-0.6475,119,-4,15,25,0,15,0,55,0
0,1,0,1,1,4.0,1.0,-0.4507,217,0,15,25,0,15,10,65,0
0,1,0,1,0,4.0,1.0,-0.68,14,-2,15,25,0,15,0,55,0
0,1,0,1,0,4.0,1.0,-0.568,18,-3,15,25,0,15,0,55,0
0,0,1,1,0,4.0,1.0,-0.5925,272,-3,15,0,20,15,0,50,0
0,1,0,1,1,4.0,1.0,0.122,266,1,15,25,0,15,10,65,0
0,0,0,1,0,4.0,1.0,-0.7428,93,-5,15,0,0,15,0,30,0
1,0,0,1,1,4.0,1.0,-0.1852,304,0,30,0,0,15,10,55,0
0,1,1,1,1,4.0,1.0,-0.5795,91,2,15,25,20,15,10,85,0
0,0,1,1,0,4.0,1.0,-0.7077,89,-1,15,0,20,15,0,50,0
0,1,0,1,0,4.0,1.0,-0.639,102,-4,15,25,0,15,0,55,0
0,1,0,1,0,4.0,1.0,-0.8602,118,-1,15,25,0,15,0,55,0
0,1,1,1,0,4.0,1.0,0.1447,69,-2,15,25,20,15,0,75,0
0,0,0,1,0,4.0,1.0,-0.459,76,-2,15,0,0,15,0,30,0
0,1,0,0,0,4.0,1.0,-0.6102,-3,-5,15,25,0,8,0,48,0
0,0,0,1,0,4.0,1.0,-0.48,61,-5,15,0,0,15,0,30,0
1,0,0,1,1,4.0,1.0,-0.1427,186,1,30,0,0,15,10,55,0
1,0,1,1,1,4.0,1.0,-0.1568,155,2,30,0,20,15,10,75,1
0,1,1,1,1,4.0,1.0,0.193,203,0,15,25,20,15,10,85,0
0,0,0,1,0,4.0,1.0,-0.8932,44,-4,15,0,0,15,0,30,0
0,0,0,1,0,4.0,1.0,-0.8355,74,-3,15,0,0,15,0,30,0
0,1,0,1,0,4.0,1.0,-0.5305,18,-2,15,25,0,15,0,55,0
0,1,0,1,0,4.0,1.0,-0.4667,0,-4,15,25,0,15,0,55,0
0,0,1,1,1,4.0,1.0,0.0765,178,0,15,0,20,15,10,60,0
1,0,1,1,0,4.0,1.0,-0.328,281,-3,30,0,20,15,0,65,1
0,0,0,1,0,4.0,1.0,-0.8265,75,-2,15,0,0,15,0,30,0
0,0,1,0,0,3.0,1.0,-0.7044,-56,-5,15,0,20,0,0,35,0
0,1,0,1,1,3.0,1.0,-0.6248,23,2,15,25,0,15,10,65,0
0,0,1,0,0,3.0,1.0,-0.8356,-32,-5,15,0,20,0,0,35,0
1,0,1,0,0,3.0,1.0,-0.2588,-49,-4,30,0,20,0,0,50,0
0,0,0,1,1,3.0,1.0,1.5092,138,1,0,0,0,15,10,25,0
0,0,0,1,1,3.0,1.0,0.6796,246,1,0,0,0,15,10,25,0
0,0,0,1,0,3.0,1.0,0.5392,164,-2,0,0,0,15,0,15,0
0,0,0,1,0,3.0,1.0,0.4036,126,-1,0,0,0,15,0,15,0
0,0,1,0,0,3.0,1.0,-0.4312,-93,-1,15,0,20,0,0,35,0
0,1,1,0,0,3.0,1.0,-0.546,-104,-4,15,25,20,0,0,60,0
1,0,0,1,1,3.0,1.0,-0.1416,116,1,30,0,0,15,10,55,0
0,0,0,0,1,3.0,1.0,0.9024,-44,0,0,0,0,0,10,10,0
1,1,0,1,1,3.0,1.0,-0.0328,56,2,30,25,0,15,10,80,1
0,0,1,0,0,3.0,1.0,-0.4804,-107,-1,15,0,20,0,0,35,0
0,1,0,1,1,3.0,1.0,1.8472,68,1,0,25,0,15,10,50,0
0,0,0,1,1,3.0,1.0,0.2068,130,0,0,0,0,15,10,25,0
1,0,1,0,0,3.0,1.0,-0.0588,-77,-4,30,0,20,0,0,50,0
0,0,1,0,0,3.0,1.0,-0.6264,-17,-4,15,0,20,8,0,43,0
0,0,1,0,0,3.0,1.0,-0.7252,-114,-5,15,0,20,0,0,35,0
0,0,1,0,0,3.0,1.0,-0.5908,-92,-1,15,0,20,0,0,35,0
1,0,1,0,0,3.0,1.0,-0.3264,-81,-5,30,0,20,0,0,50,0
0,0,0,1,1,3.0,1.0,0.2664,5,2,0,0,0,15,10,25,0
0,0,1,0,0,3.0,1.0,-0.3536,-16,-2,15,0,20,8,0,43,0
0,0,1,0,0,3.0,1.0,-0.4488,-45,-3,15,0,20,0,0,35,0
1,0,1,0,0,3.0,1.0,-0.1172,-6,-4,30,0,20,8,0,58,0
0,0,1,0,0,3.0,1.0,-0.7332,-61,-3,15,0,20,0,0,35,0
0,0,0,1,1,3.0,1.0,0.318,22,1,0,0,0,15,10,25,0
0,0,1,0,0,3.0,1.0,-0.6768,-125,-1,15,0,20,0,0,35,0
0,0,1,0,0,3.0,1.0,-0.7284,-32,-2,15,0,20,0,0,35,0
1,1,0,1,1,3.0,1.0,-0.1016,75,3,30,25,0,15,10,80,1
1,0,1,0,0,3.0,1.0,-0.2152,-112,-2,30,0,20,0,0,50,0
0,0,0,1,1,3.0,1.0,1.8064,86,3,0,0,0,15,10,25,0
0,0,0,1,0,3.0,1.0,1.9964,98,-1,0,0,0,15,0,15,0
0,0,0,1,1,3.0,1.0,-0.486,35,2,15,0,0,15,10,40,0
0,0,0,1,0,3.0,1.0,0.926,56,-3,0,0,0,15,0,15,0
0,0,0,1,1,3.0,1.0,0.3632,130,1,0,0,0,15,10,25,0
0,0,1,0,0,3.0,1.0,-0.5408,-55,-4,15,0,20,0,0,35,0
0,1,0,1,1,3.0,1.0,0.0784,154,2,15,25,0,15,10,65,0
0,0,1,0,0,3.0,1.0,-0.6928,-37,-2,15,0,20,0,0,35,0
0,0,1,0,0,3.0,1.0,-0.6944,-46,-2,15,0,20,0,0,35,0
0,0,0,0,0,3.0,1.0,1.278,-8,-1,0,0,0,8,0,8,0
0,0,1,0,0,3.0,1.0,-0.5252,-97,-2,15,0,20,0,0,35,0
0,0,0,1,0,3.0,1.0,1.0944,65,-2,0,0,0,15,0,15,0
0,0,0,0,0,3.0,1.0,-0.5964,-45,-2,15,0,0,0,0,15,0
0,0,1,0,0,3.0,1.0,-0.514,-47,-2,15,0,20,0,0,35,0
0,0,1,0,0,3.0,1.0,-0.5156,-30,-2,15,0,20,0,0,35,0
0,1,1,0,0,3.0,1.0,-0.6756,-57,-3,15,25,20,0,0,60,0
0,0,1,0,0,3.0,1.0,-0.8072,-36,-4,15,0,20,0,0,35,0
0,0,1,0,0,3.0,1.0,-0.572,-50,-4,15,0,20,0,0,35,0
0,1,0,1,1,3.0,1.0,1.7548,59,3,0,25,0,15,10,50,0
0,0,0,1,0,3.0,1.0,0.5028,135,-2,0,0,0,15,0,15,0
0,0,1,0,0,3.0,1.0,-0.4888,-11,-2,15,0,20,8,0,43,0
0,1,0,1,0,3.0,1.0,0.0544,103,-2,15,25,0,15,0,55,0
0,0,0,1,0,3.0,1.0,0.56,166,-3,0,0,0,15,0,15,0
0,0,1,0,0,3.0,1.0,-0.6396,-35,-1,15,0,20,0,0,35,0
1,0,0,0,0,3.0,1.0,-0.2492,-38,-3,30,0,0,0,0,30,0
0,0,0,1,1,3.0,1.0,1.7836,31,1,0,0,0,15,10,25,0
0,0,0,1,1,3.0,1.0,0.734,156,0,0,0,0,15,10,25,0
